South-Eastern Asia,Lower,147139,146004,144446,142165,139680,137592,135659,134657,132087,129393,125699,122741,119990,116113,112499,108770,105434,102222,99054,96133,93501,90904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South-Eastern Asia,Median,167071,165170,162496,158955,155527,152573,150224,148955,146288,142846,139087,136525,133583,129256,125263,121678,118441,115530,112710,109943,107607,105177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South-Eastern Asia,Upper,196349,192002,187519,182309,177242,172683,170350,168772,165369,161120,157141,154556,151682,146888,142533,139267,136933,134269,131981,130220,128119,125927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa and Western Asia,Lower,144794,144041,141382,140260,139244,138175,138021,138027,138076,138116,138909,138937,138568,138495,137579,135563,131642,128885,126257,124330,122397,119919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa and Western Asia,Median,163938,162613,159415,157748,156450,155151,154780,154729,154286,154194,155046,155186,154920,154884,153823,152101,147664,144963,142855,140840,139167,137046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa and Western Asia,Upper,195797,193504,188941,186226,183942,181777,180914,180372,179433,178726,179701,179728,179567,179882,178842,177463,172908,170532,169153,167299,166405,164773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,Lower,62580,62058,60275,59202,58752,58226,57982,57531,57234,56863,56903,57414,57807,57729,56940,55790,54952,53494,52274,51812,51184,50252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,Median,71702,70916,68634,67450,66906,66080,65728,64940,64348,63906,63879,64535,64831,64915,64458,63446,62483,60979,60069,59733,59370,58596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,Upper,86285,84918,82012,80371,79376,78202,77697,76489,75589,75103,74944,75511,75797,76091,75525,74355,73526,72198,71613,71724,71710,71331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa,Lower,76036,75862,75434,75316,75020,74872,75070,75680,76181,76643,77101,76662,76214,75697,75099,74299,71312,69952,68534,66853,65402,63881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa,Median,92236,91697,90781,90298,89544,89071,89052,89789,89938,90288,91167,90651,90089,89969,89365,88655,85181,83984,82786,81107,79797,78450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa,Upper,117450,116205,114471,113358,111578,110567,109949,110385,110038,110116,110999,110458,109965,110166,109801,109931,105752,104948,103983,102491,101684,100429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,Lower,694640,700542,705682,711471,718174,725280,729506,735489,743246,747975,751833,756550,758349,759166,761335,763125,766143,770298,774765,777448,778939,778573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,Median,764616,771468,776352,780997,785686,792834,797117,802042,809351,813735,817934,822216,823375,824132,825981,827539,830455,834979,840864,844607,846548,847466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,Upper,894038,897735,900461,902094,903475,908019,910238,913989,919387,920050,923340,925027,926061,926304,926140,928520,933541,941336,950516,956850,962583,967843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,Lower,3999,3991,4016,4101,4140,4197,4240,4326,4386,4386,4415,4392,4370,4311,4251,4206,4159,4146,4121,4062,3988,3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,Median,5233,5221,5248,5315,5362,5416,5475,5561,5630,5651,5678,5672,5660,5606,5552,5521,5498,5490,5485,5427,5359,5311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,Upper,7193,7155,7126,7132,7194,7235,7331,7426,7505,7484,7540,7530,7551,7523,7521,7509,7532,7523,7541,7562,7519,7482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (exc. Australia and New Zealand),Lower,2874,2933,2997,3076,3113,3153,3181,3224,3253,3258,3283,3302,3292,3281,3258,3235,3204,3178,3164,3127,3104,3042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (exc. Australia and New Zealand),Median,4107,4166,4226,4289,4330,4377,4427,4461,4495,4521,4549,4581,4581,4581,4568,4550,4545,4522,4523,4489,4471,4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (exc. Australia and New Zealand),Upper,6064,6092,6111,6102,6158,6202,6286,6319,6366,6358,6414,6433,6483,6488,6531,6537,6586,6554,6592,6623,6626,6609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia and New Zealand,Lower,1075,1014,983,987,991,999,1008,1058,1089,1076,1084,1051,1040,986,948,935,916,932,925,905,844,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia and New Zealand,Median,1126,1055,1022,1026,1032,1039,1048,1100,1135,1130,1129,1091,1079,1025,984,971,953,968,962,938,888,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia and New Zealand,Upper,1180,1098,1064,1067,1073,1081,1090,1144,1182,1188,1175,1134,1121,1063,1024,1010,990,1006,1001,975,938,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,Lower,2702977,2683903,2660721,2627689,2591327,2537271,2491888,2452387,2414831,2376843,2330744,2285409,2265083,2222519,2170805,2108196,2055422,1998066,1937718,1885763,1835200,1798237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,Median,2909850,2875007,2833895,2787592,2741249,2677218,2618575,2574781,2531522,2485577,2429863,2380003,2356128,2309599,2256323,2192028,2137288,2077793,2017927,1966856,1918666,1884935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,Upper,3244083,3179731,3110870,3036150,2970310,2892909,2821126,2767544,2714307,2654177,2585036,2525827,2494859,2445862,2389676,2325414,2273088,2214457,2158695,2113433,2069478,2046421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,* Lower and Upper refer to the lower bound and upper bound of 90% uncertainty intervals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
